generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4250000,5,24.9185,57.6228,4.32699,0.3592
4260000,6,28.5416,57.323,3.44473,0.37843
4270000,4,18.9811,52.1723,2.82342,0.36916
4280000,5,26.1405,65.9623,2.45393,0.3455
4290000,6,27.2268,36.9384,4.51946,0.369567
4300000,5,25.266,46.0071,2.1741,0.35866
4310000,4,22.3432,35.6499,1.35636,0.3842
4320000,7,30.0656,41.5641,4.92369,0.367817
4330000,8,32.6703,52.1891,6.86069,0.357233
4340000,4,18.9731,48.0237,1.60945,0.3741
4350000,5,18.951,52.6634,3.18519,0.3702
4360000,4,22.4784,47.9739,1.81834,0.3869
4370000,5,25.4951,49.022,3.64763,0.3752
4380000,5,20.8336,48.2222,2.51168,0.380557
4390000,5,20.6494,47.797,3.56405,0.375964
4400000,5,15.2124,37.0778,3.58069,0.3764
4410000,4,19.2697,48.8147,2.05336,0.382867
4420000,3,14.2347,45.7647,1.77323,0.360867
4430000,4,15.0224,35.738,5.05095,0.3932
4440000,5,22.16,39.9969,4.5364,0.391633
4450000,4,19.5355,48.8604,1.147,0.3653
4460000,7,29.3705,49.1907,3.47678,0.3693
4470000,4,16.1945,34.8923,2.68405,0.380429
4480000,4,20.6467,34.3907,2.21743,0.400633
4490000,3,15.8115,45.9248,1.93822,0.370529
4500000,4,19.4736,45.5169,3.31007,0.392233
4510000,5,25.1916,44.7939,4.47037,0.378533
4520000,4,19.3425,51.3389,5.02503,0.3565
4530000,4,18.2289,31.6949,2.98289,0.373375
4540000,5,26.3397,55.3053,3.71878,0.37665
4550000,8,33.1749,50.628,3.18901,0.387922
4560000,4,21.8238,43.6517,1.49037,0.368
4570000,5,24.8153,19.0994,4.94386,0.3831
4580000,7,30.1179,52.1319,2.76408,0.38795
4590000,8,30.8703,63.0851,4.06044,0.3442
4600000,3,17.3018,43.1088,1.62956,0.38295
4610000,3,8.26114,53.6428,5.70229,0.369937
4620000,6,30.5879,45.8649,3.44952,0.39198
4630000,6,26.4989,31.1703,4.83087,0.36195
4640000,4,19.1681,45.6867,1.06408,0.35894
4650000,5,23.9244,21.7941,2.3027,0.383
4660000,5,25.3198,44.4736,5.04758,0.3875
4670000,4,18.3311,35.8672,4.71108,0.3668
4680000,4,10.104,60.4386,5.55924,0.376688
4690000,4,17.742,52.2274,2.70294,0.3514
4700000,4,16.1729,60.4009,2.36398,0.373425
4710000,5,22.51,50.2285,3.81387,0.3736
4720000,7,32.371,55.5582,4.41062,0.34375
4730000,3,13.8893,58.4694,1.99826,0.3617
4740000,4,17.999,64.4971,2.83094,0.36596
4750000,5,18.7971,49.9879,1.50795,0.357
4760000,7,30.6295,58.1865,4.16063,0.347467
4770000,5,21.5011,51.0662,3.1919,0.363329
4780000,5,23.509,45.1921,3.02703,0.3749
4790000,3,14.9784,55.847,0.995523,0.3562
4800000,4,19.8061,53.0516,3.30247,0.370033
4810000,5,21.6601,48.8848,5.29297,0.366767
4820000,3,14.4927,36.9536,2.23536,0.369775
