generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
1740000,Rana_sylvatica,NA,16.4734,0.00319075,-0.0142108,0.29124,0
1750000,Rana_sylvatica,Rana_septentrionalis,0,0.0701357,-0.0079517,0.00971291,0
1760000,Rana_sylvatica,Rana_septentrionalis,0,0.117276,-0.0191077,0.00243876,0
1760000,Rana_sylvatica,NA,31.8971,0.0455995,0.060634,0.678208,0
1770000,Rana_sylvatica,Rana_septentrionalis,0,0.0714531,-0.003363,0.00504692,0
1780000,Rana_sylvatica,Rana_septentrionalis,0,0.139908,-0.0318865,0.00540032,0
1790000,Rana_sylvatica,Rana_septentrionalis,0,0.235663,-0.00505098,0.281694,0
1790000,Rana_septentrionalis,Rana_maculata,1.66706,0.130366,-0.0298474,0.0119326,0
1800000,Rana_sylvatica,Rana_septentrionalis,0,0.253504,-0.038139,0.0453011,0
1810000,Rana_sylvatica,Rana_septentrionalis,0,0.221229,-0.024579,0.0949614,0
1820000,Rana_sylvatica,Rana_septentrionalis,0,0.0720211,-0.00369157,0.0270987,0
1820000,Rana_maculata,NA,23.7622,0.0448354,-0.0153353,0.0581252,0
1830000,Rana_sylvatica,Rana_septentrionalis,0,0.176761,-0.0298188,0.0173482,0
1840000,Rana_sylvatica,Rana_septentrionalis,0,0.180789,-0.0357477,0.00536288,0
1840000,Rana_blairi,Rana_berlandieri,33.7096,0.226549,-0.00453519,0.0444015,0
1850000,Rana_sylvatica,Rana_septentrionalis,0,0.125728,-0.0314196,0.0169246,0
1850000,Rana_sylvatica,NA,33.6578,0.0829178,0.0106811,0.53041,0
1860000,Rana_sylvatica,Rana_septentrionalis,0,0.438941,-0.0530718,0.106212,0
1870000,Rana_sylvatica,Rana_septentrionalis,0,0.125989,-0.0345208,0.0101315,0
1880000,Rana_sylvatica,Rana_septentrionalis,0,0.126503,-0.021711,0.000140401,0
1890000,Rana_sylvatica,Rana_septentrionalis,0,0.189904,-0.037456,0.0200344,0
1890000,Rana_sphenocephala,NA,29.5998,0.0143363,-0.000194999,0.015064,0
1900000,Rana_sylvatica,Rana_septentrionalis,0,0.0699475,-0.00781999,0.00500546,0
1910000,Rana_sylvatica,Rana_septentrionalis,0,0.115709,-0.01835,0.00598156,0
1920000,Rana_sylvatica,Rana_septentrionalis,0,0.176398,-0.0304069,0.0413135,0
1930000,Rana_sylvatica,Rana_septentrionalis,0,0.133138,-0.0277471,0.00699088,0
1940000,Rana_sylvatica,Rana_septentrionalis,0,0.180191,-0.0373511,0.0269068,0
1950000,Rana_sylvatica,Rana_septentrionalis,0,0.203256,-0.0538558,0.0327318,0
1960000,Rana_sylvatica,Rana_septentrionalis,0,0.0919149,-0.0169609,0.00232136,0
1970000,Rana_sylvatica,Rana_septentrionalis,0,0.228336,-0.0388777,0.00281497,0
1980000,Rana_sylvatica,Rana_septentrionalis,0,0.0977365,-0.0263366,0.0110647,0
1990000,Rana_sylvatica,Rana_septentrionalis,0,0.0683933,-0.000828485,0.00107835,0
2000000,Rana_sylvatica,Rana_septentrionalis,0,0.157159,-0.0298729,0.0390175,0
2010000,Rana_sylvatica,Rana_septentrionalis,0,0.316708,-0.0547094,0.00612652,0
2010000,Rana_sylvatica,NA,6.20071,0.0381128,0.0291523,0.147348,0
2020000,Rana_sylvatica,Rana_septentrionalis,0,0.339624,-0.038977,0.0796091,0
2030000,Rana_sylvatica,Rana_septentrionalis,0,0.28242,-0.0489532,0.000669019,0
2030000,Rana_clamitans,Rana_okaloosae,33.6581,0.165743,0.004671,0.0472197,0
2040000,Rana_sylvatica,Rana_septentrionalis,0,0.223872,-0.0365406,0.0344366,0
2050000,Rana_sylvatica,Rana_septentrionalis,0,0.203748,-0.030304,0.0657602,0
2060000,Rana_sylvatica,Rana_septentrionalis,0,0.375885,-0.0512255,0.0912667,0
2070000,Rana_sylvatica,Rana_septentrionalis,0,0.136336,-0.0157876,0.0553835,0
2080000,Rana_sylvatica,Rana_septentrionalis,0,0.207103,-0.041422,0.0130229,0
2080000,Rana_sylvatica,NA,34.4389,0.0362843,0.0172983,0.428168,0
