generation,N_shifts,logPrior,logLik,eventRate,acceptRate
3960000,0,6.47126,40.6854,0.347946,0.4099
3970000,0,6.46164,40.7367,0.323443,0.41355
3980000,0,6.39446,28.7445,0.172534,0.435067
3990000,1,11.1496,42.7649,1.02894,0.415033
4000000,0,6.00825,29.669,0.460209,0.41612
4010000,0,6.29894,42.0723,0.445282,0.4173
4020000,5,32.4982,23.3333,2.8823,0.4184
4030000,6,42.0248,40.9863,2.04543,0.428617
4040000,0,4.86431,43.5164,1.90341,0.4189
4050000,1,9.64581,29.7287,1.44741,0.440533
4060000,1,11.8108,20.9717,1.61507,0.423613
4070000,0,6.16926,29.3375,0.458077,0.4126
4080000,0,6.35237,25.6746,0.341291,0.415833
4090000,0,3.99773,27.7278,0.33857,0.42315
4100000,0,4.70766,28.7552,1.83824,0.4369
4110000,0,4.68008,31.2083,0.278984,0.4394
4120000,2,17.1295,30.4913,1.44476,0.4229
4130000,4,27.3007,32.2351,1.55427,0.44515
4140000,4,25.3074,35.8028,1.96748,0.43065
4150000,2,13.6762,32.4655,1.31023,0.41906
4160000,2,16.1772,34.6167,0.950809,0.428725
4170000,1,10.3644,40.2909,0.73072,0.42705
4180000,0,6.74089,38.2805,0.00412235,0.4235
4190000,1,12.9461,32.8905,0.120733,0.40778
4200000,0,6.64305,33.1131,0.0484116,0.4363
4210000,4,28.4108,34.5195,2.05334,0.398733
4220000,0,5.64704,34.3602,0.876948,0.42445
4230000,6,31.4985,36.1964,4.05529,0.4271
4240000,0,4.73866,29.3727,1.21939,0.42075
4250000,0,6.22003,34.5118,0.286425,0.423775
4260000,3,22.5064,35.7207,1.07477,0.419233
4270000,2,15.7887,41.1342,1.28435,0.4567
4280000,0,5.59607,18.2642,0.0232509,0.417092
4290000,1,11.5627,33.0655,0.260352,0.41415
4300000,0,5.53402,24.7623,0.158886,0.4381
4310000,2,15.2098,36.1982,2.03105,0.434867
4320000,0,6.21554,32.5721,0.300289,0.4469
4330000,1,10.0944,31.3906,0.900686,0.43206
4340000,0,5.51431,24.2442,0.0685589,0.4329
4350000,5,31.8092,34.6106,1.33312,0.4514
4360000,0,6.24547,22.3576,0.0619942,0.421933
4370000,1,10.5608,34.2935,1.05862,0.448033
4380000,5,23.9393,37.1269,4.49445,0.4321
4390000,1,8.99341,32.5572,0.59282,0.419867
4400000,0,6.07507,31.6747,0.260986,0.43774
4410000,0,6.37051,31.203,0.0250642,0.4389
4420000,1,5.24336,29.1803,2.55854,0.4228
4430000,3,19.1104,42.0875,1.23888,0.4306
4440000,1,11.3019,27.1001,0.520444,0.4291
4450000,3,21.5153,31.9441,2.94562,0.43942
4460000,3,22.0005,32.7138,1.70445,0.426425
4470000,1,11.7595,37.0654,0.0915878,0.437125
4480000,2,16.8323,31.1331,0.980054,0.4271
4490000,0,4.35611,35.1016,0.709045,0.42045
4500000,0,6.36769,46.2792,0.366156,0.406
4510000,0,6.1759,31.1335,0.426664,0.4248
4520000,2,16.5705,42.3607,0.30298,0.424262
4530000,0,6.30344,39.2474,0.208904,0.4222
4540000,1,8.89789,35.7269,0.682525,0.4215
4550000,0,5.14373,33.838,0.556814,0.44035
4560000,5,31.3937,29.5141,3.57656,0.426
4570000,0,5.25167,21.3074,0.213383,0.429867
4580000,0,6.16536,24.1292,0.140589,0.427264
4590000,0,5.41997,39.5491,0.899611,0.42382
4600000,0,5.95515,30.8454,0.657483,0.4426
4610000,0,5.70393,27.7602,0.369349,0.4529
4620000,1,11.2119,25.672,0.286868,0.443167
4630000,1,10.1746,21.109,0.274285,0.4264
4640000,0,6.32385,31.6747,0.224158,0.426
4650000,0,5.37789,23.0452,0.0181864,0.445122
4660000,0,6.58575,39.4751,0.071826,0.440011
4670000,0,5.72773,40.3567,0.288628,0.432867
4680000,1,11.2984,28.7912,1.39377,0.3995
4690000,0,6.71304,37.7671,0.052629,0.425717
4700000,0,6.45981,23.5183,0.0979347,0.4156
4710000,1,10.7345,30.6746,1.65351,0.427033
4720000,0,4.47093,32.4453,2.15633,0.4274
4730000,3,22.8297,39.5101,1.3298,0.422267
4740000,1,9.8298,42.4536,1.51339,0.4198
4750000,5,31.6298,34.1708,3.44724,0.3963
4760000,1,11.9378,37.6138,1.03846,0.421682
4770000,4,26.0449,35.1318,4.22385,0.426925
4780000,0,3.70952,36.2235,0.49642,0.413
4790000,3,21.7523,41.0733,1.00437,0.443225
4800000,0,5.49065,26.2817,0.626589,0.4174
4810000,1,10.3693,23.3207,1.56051,0.42302
4820000,1,12.4109,43.1376,0.129163,0.4175
4830000,1,12.1231,35.7601,0.779448,0.4338
4840000,0,5.9442,25.2454,0.235163,0.4048
4850000,4,27.6506,33.312,2.69585,0.4222
4860000,0,6.06029,34.2784,0.108203,0.4107
4870000,2,15.209,38.9687,0.648517,0.4003
4880000,1,6.80777,27.8504,0.0849291,0.427867
4890000,0,6.61438,22.8197,0.00649712,0.441889
