generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4900000,1,8.96519,65.4511,3.28035,0.4498
4910000,1,12.2621,54.952,0.417045,0.458257
4920000,3,23.9979,74.0554,2.38704,0.4445
4930000,3,23.8244,54.9057,2.65606,0.448915
4940000,0,6.17717,56.7304,0.403876,0.4448
4950000,0,5.70629,52.6951,0.900571,0.4609
4960000,1,11.8991,61.4296,1.07097,0.464
4970000,2,17.5125,67.6567,0.670645,0.451425
4980000,0,6.02333,59.7285,0.749765,0.4539
4990000,1,12.2022,45.0585,0.164506,0.443225
5000000,0,6.69663,59.2869,0.195495,0.446267
5010000,2,19.698,66.5397,0.466495,0.4214
5020000,2,16.363,64.0901,1.5077,0.442967
5030000,0,5.28196,70.5593,1.68646,0.4519
5040000,3,20.2441,60.9766,2.14916,0.441
5050000,0,6.36731,59.2077,0.0520269,0.4338
5060000,2,17.0789,72.9616,0.931333,0.45382
5070000,5,31.9759,65.9027,3.45854,0.462167
5080000,2,17.0059,66.1417,1.25522,0.444371
5090000,0,6.08031,60.4343,0.186376,0.463
5100000,0,6.74826,54.7616,0.135452,0.44318
5110000,1,12.6732,81.4886,0.445647,0.45035
5120000,1,12.9157,72.4525,0.317637,0.4552
5130000,0,5.18302,63.8273,1.15569,0.448975
5140000,2,16.8963,71.0849,1.07227,0.45765
5150000,2,9.08796,63.1079,3.45468,0.451078
5160000,0,5.8164,71.3577,0.495482,0.449575
5170000,0,5.66241,56.8758,0.64289,0.4353
5180000,1,9.72579,62.0235,0.0849626,0.4293
5190000,2,19.6548,78.4767,0.928444,0.4474
5200000,3,21.6022,64.9858,1.74146,0.422
5210000,0,5.08388,69.6899,0.159852,0.441188
5220000,5,33.2086,83.8801,1.53402,0.4486
5230000,2,15.7952,60.7309,2.29972,0.4485
5240000,1,10.6853,69.0124,2.05361,0.4398
5250000,0,6.69331,55.7389,0.203402,0.445462
5260000,1,12.3054,70.7007,0.758336,0.444967
5270000,0,6.85096,57.3149,0.042523,0.44785
5280000,2,15.0538,62.1997,1.8944,0.432175
5290000,1,11.615,65.9145,0.520756,0.4449
5300000,1,12.2984,66.9746,0.0655932,0.4352
5310000,2,17.4818,59.9593,1.37768,0.445136
5320000,1,8.66385,60.2564,1.22519,0.451075
5330000,4,23.8863,63.7965,1.62631,0.4487
5340000,0,6.05176,74.4543,0.793701,0.42665
5350000,0,6.20528,56.1078,0.292399,0.4374
5360000,2,18.9932,66.4849,0.755303,0.4422
5370000,2,19.1264,76.0545,0.586162,0.4324
5380000,2,17.6882,70.0913,0.40219,0.4311
5390000,2,17.6835,44.2152,1.62338,0.43355
