generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
83000000,Rana_septentrionalis,Rana_grylio,24.4114,0.187222,-0.0297904,0.0183037,0
83100000,Rana_weiningensis,Rana_shuchinae,0,0.190777,-0.0241872,0.038798,0
83200000,Rana_weiningensis,Rana_shuchinae,0,0.194969,-0.0357199,0.00248119,0
83200000,Rana_coreana,NA,42.8092,0.326901,-0.00935773,0.704727,0
83300000,Rana_weiningensis,Rana_shuchinae,0,0.185835,-0.0237786,0.00858049,0
83300000,Rana_weiningensis,NA,6.79699,0.139746,-0.0363939,0.22163,0
83400000,Rana_weiningensis,Rana_shuchinae,0,0.142873,-0.018167,0.0232488,0
83500000,Rana_weiningensis,Rana_shuchinae,0,0.298993,-0.0492398,0.000829556,0
83600000,Rana_weiningensis,Rana_shuchinae,0,0.187518,-0.0283711,0.00945787,0
83700000,Rana_weiningensis,Rana_shuchinae,0,0.144619,-0.0183952,0.00649033,0
83800000,Rana_weiningensis,Rana_shuchinae,0,0.121589,-0.0171109,0.0194157,0
83900000,Rana_weiningensis,Rana_shuchinae,0,0.198625,-0.0335669,0.0051683,0
84000000,Rana_weiningensis,Rana_shuchinae,0,0.236707,-0.0360609,0.00935006,0
84100000,Rana_weiningensis,Rana_shuchinae,0,0.133315,-0.0232694,0.000179676,0
84200000,Rana_weiningensis,Rana_shuchinae,0,0.0752433,-0.0117633,0.00202677,0
84300000,Rana_weiningensis,Rana_shuchinae,0,0.156212,-0.0272217,0.013886,0
84400000,Rana_weiningensis,Rana_shuchinae,0,0.219115,-0.036007,0.00460495,0
84400000,Rana_weiningensis,NA,27.0862,0.117564,-0.0233817,0.316942,0
84500000,Rana_weiningensis,Rana_shuchinae,0,0.185165,-0.0335969,0.0066806,0
84600000,Rana_weiningensis,Rana_shuchinae,0,0.278689,-0.0337738,0.0102687,0
84600000,Rana_weiningensis,NA,37.1448,0.0634975,0.0159819,0.825763,0
84700000,Rana_weiningensis,Rana_shuchinae,0,0.171172,-0.0220093,0.0241084,0
84800000,Rana_weiningensis,Rana_shuchinae,0,0.112945,-0.0193348,0.00902972,0
84900000,Rana_weiningensis,Rana_shuchinae,0,0.259961,-0.0357643,0.00440292,0
84900000,Rana_tagoi,NA,42.6248,0.72442,0.0506234,0.332927,0
85000000,Rana_weiningensis,Rana_shuchinae,0,0.2352,-0.0375597,0.00195336,0
85000000,Rana_weiningensis,NA,18.179,0.0908701,-0.00441594,0.272455,0
85100000,Rana_weiningensis,Rana_shuchinae,0,0.107074,-0.0101177,0.00161915,0
85200000,Rana_weiningensis,Rana_shuchinae,0,0.196439,-0.0301651,0.00405251,0
85300000,Rana_weiningensis,Rana_shuchinae,0,0.284502,-0.0441029,0.00316286,0
85300000,Rana_weiningensis,NA,35.4614,0.0560437,0.0291018,0.844725,0
85300000,Rana_bwana,NA,46.1455,0.302292,-0.01183,0.715924,0
85300000,Rana_vaillanti,NA,46.1322,0.275418,-0.0050772,0.00893693,0
85400000,Rana_weiningensis,Rana_shuchinae,0,0.234606,-0.0425512,0.00171942,0
85500000,Rana_weiningensis,Rana_shuchinae,0,0.307586,-0.0396939,0.0240493,0
85500000,Rana_weiningensis,NA,12.2388,0.0506146,0.0234952,0.19164,0
85600000,Rana_weiningensis,Rana_shuchinae,0,0.181619,-0.0296885,0.00850624,0
85700000,Rana_weiningensis,Rana_shuchinae,0,0.17405,-0.0169531,0.0595931,0
85800000,Rana_weiningensis,Rana_shuchinae,0,0.142665,-0.0239047,0.0113174,0
85900000,Rana_weiningensis,Rana_shuchinae,0,0.247482,-0.0345108,0.0259374,0
86000000,Rana_weiningensis,Rana_shuchinae,0,0.166716,-0.0286162,0.00807672,0
86100000,Rana_weiningensis,Rana_shuchinae,0,0.230542,-0.0344922,0.0100886,0
86200000,Rana_weiningensis,Rana_shuchinae,0,0.144669,-0.0139202,0.0359165,0
86300000,Rana_weiningensis,Rana_shuchinae,0,0.337884,-0.0520681,0.00431649,0
86300000,Rana_weiningensis,NA,17.3501,0.241351,0.00687526,0.467319,0
86300000,Rana_pustulosa,NA,45.6928,0.208457,0.00391742,0.352973,0
86400000,Rana_weiningensis,Rana_shuchinae,0,0.18651,-0.0241167,0.0158007,0
86500000,Rana_weiningensis,Rana_shuchinae,0,0.207948,-0.0324827,0.03052,0
86600000,Rana_weiningensis,Rana_shuchinae,0,0.223013,-0.0297308,0.0465174,0
86700000,Rana_weiningensis,Rana_shuchinae,0,0.242917,-0.0402997,0.000991955,0
86800000,Rana_weiningensis,Rana_shuchinae,0,0.247813,-0.039229,0.0135057,0
86900000,Rana_weiningensis,Rana_shuchinae,0,0.108846,-0.014143,0.0123354,0
87000000,Rana_weiningensis,Rana_shuchinae,0,0.137788,-0.0229629,0.00346956,0
87100000,Rana_weiningensis,Rana_shuchinae,0,0.23893,-0.0336399,0.016761,0
87200000,Rana_weiningensis,Rana_shuchinae,0,0.308299,-0.0411178,0.0128904,0
87300000,Rana_weiningensis,Rana_shuchinae,0,0.273455,-0.0434408,0.00425207,0
87400000,Rana_weiningensis,Rana_shuchinae,0,0.120674,-0.0197952,0.0153993,0
87500000,Rana_weiningensis,Rana_shuchinae,0,0.129722,-0.0165273,0.00312927,0
87600000,Rana_weiningensis,Rana_shuchinae,0,0.176578,-0.0294659,0.00111963,0
87700000,Rana_weiningensis,Rana_shuchinae,0,0.203552,-0.03164,0.0122171,0
87800000,Rana_weiningensis,Rana_shuchinae,0,0.191397,-0.0285469,0.0141292,0
87900000,Rana_weiningensis,Rana_shuchinae,0,0.20194,-0.0334098,0.00240448,0
87900000,Rana_weiningensis,NA,2.70459,0.0368885,0.000646038,0.186637,0
88000000,Rana_weiningensis,Rana_shuchinae,0,0.0741915,-0.00523999,0.00120338,0
88000000,Rana_weiningensis,NA,14.2859,0.206821,-0.0465103,0.274675,0
88100000,Rana_weiningensis,Rana_shuchinae,0,0.234232,-0.0307577,0.000943121,0
88100000,Rana_weiningensis,NA,13.6838,0.0327096,-0.0123508,0.249531,0
88200000,Rana_weiningensis,Rana_shuchinae,0,0.150306,-0.0216453,0.0126825,0
88300000,Rana_weiningensis,Rana_shuchinae,0,0.209284,-0.0265993,0.0383305,0
88400000,Rana_weiningensis,Rana_shuchinae,0,0.1584,-0.0330685,0.00125036,0
88500000,Rana_weiningensis,Rana_shuchinae,0,0.240729,-0.0362675,0.0212399,0
88600000,Rana_weiningensis,Rana_shuchinae,0,0.243204,-0.0390837,0.0152927,0
88700000,Rana_weiningensis,Rana_shuchinae,0,0.169494,-0.0224925,0.0118709,0
88800000,Rana_weiningensis,Rana_shuchinae,0,0.20169,-0.0262947,0.00110968,0
88900000,Rana_weiningensis,Rana_shuchinae,0,0.189832,-0.0277523,0.00209415,0
89000000,Rana_weiningensis,Rana_shuchinae,0,0.211749,-0.0344922,0.00814916,0
89100000,Rana_weiningensis,Rana_shuchinae,0,0.145054,-0.0211112,0.00652465,0
89200000,Rana_weiningensis,Rana_shuchinae,0,0.205199,-0.030594,0.0158262,0
89300000,Rana_weiningensis,Rana_shuchinae,0,0.178167,-0.0309522,0.000787853,0
89400000,Rana_weiningensis,Rana_shuchinae,0,0.270478,-0.0412897,0.010314,0
89500000,Rana_weiningensis,Rana_shuchinae,0,0.157165,-0.0229067,0.0127882,0
89600000,Rana_weiningensis,Rana_shuchinae,0,0.119327,-0.020684,0.00773052,0
89700000,Rana_weiningensis,Rana_shuchinae,0,0.131043,-0.0172439,0.00981132,0
89800000,Rana_weiningensis,Rana_shuchinae,0,0.20216,-0.0358454,0.00244239,0
89900000,Rana_weiningensis,Rana_shuchinae,0,0.251196,-0.0363834,0.0227393,0
90000000,Rana_weiningensis,Rana_shuchinae,0,0.124917,-0.0227657,0.00445894,0
90000000,Rana_chiricahuensis,NA,40.6897,0.241554,0.0164037,0.273033,0
90100000,Rana_weiningensis,Rana_shuchinae,0,0.0933294,-0.00746644,0.00873382,0
90200000,Rana_weiningensis,Rana_shuchinae,0,0.146633,-0.0287475,0.00152749,0
90300000,Rana_weiningensis,Rana_shuchinae,0,0.356642,-0.0449445,0.0242108,0
90400000,Rana_weiningensis,Rana_shuchinae,0,0.172247,-0.0271787,0.0101306,0
90500000,Rana_weiningensis,Rana_shuchinae,0,0.183764,-0.0257164,0.0104553,0
90600000,Rana_weiningensis,Rana_shuchinae,0,0.284947,-0.0395285,0.00463838,0
90600000,Rana_weiningensis,NA,25.3276,0.200895,-0.0186232,0.376186,0
90700000,Rana_weiningensis,Rana_shuchinae,0,0.188017,-0.0270868,0.0206861,0
90800000,Rana_weiningensis,Rana_shuchinae,0,0.222988,-0.0366384,0.00575352,0
90900000,Rana_weiningensis,Rana_shuchinae,0,0.182105,-0.0293771,0.0134678,0
91000000,Rana_weiningensis,Rana_shuchinae,0,0.204662,-0.0311521,0.0102302,0
91000000,Rana_kukunoris,NA,42.1569,0.0331889,-0.00449773,0.126629,0
91100000,Rana_weiningensis,Rana_shuchinae,0,0.203296,-0.0332268,0.00640548,0
91200000,Rana_weiningensis,Rana_shuchinae,0,0.22788,-0.0312726,0.014505,0
91300000,Rana_weiningensis,Rana_shuchinae,0,0.222151,-0.0369199,0.0147106,0
91400000,Rana_weiningensis,Rana_shuchinae,0,0.133933,-0.0279811,0.00293716,0
91500000,Rana_weiningensis,Rana_shuchinae,0,0.370604,-0.0483327,0.014911,0
91600000,Rana_weiningensis,Rana_shuchinae,0,0.115988,-0.0242876,0.00207969,0
91700000,Rana_weiningensis,Rana_shuchinae,0,0.164394,-0.0252932,0.00117182,0
91800000,Rana_weiningensis,Rana_shuchinae,0,0.187594,-0.0293377,0.00862127,0
91900000,Rana_weiningensis,Rana_shuchinae,0,0.111407,-0.0164207,0.00644409,0
92000000,Rana_weiningensis,Rana_shuchinae,0,0.146435,-0.0225356,0.0109196,0
92100000,Rana_weiningensis,Rana_shuchinae,0,0.178534,-0.0313663,0.00985488,0
92200000,Rana_weiningensis,Rana_shuchinae,0,0.129509,-0.0223056,0.00841698,0
92200000,Rana_zhenhaiensis,NA,45.5315,0.0164577,0.0589389,0.291415,0
92300000,Rana_weiningensis,Rana_shuchinae,0,0.19486,-0.0272708,0.00655644,0
92300000,Rana_weiningensis,NA,5.77269,0.00276358,0.0154898,0.165823,0
92400000,Rana_weiningensis,Rana_shuchinae,0,0.183612,-0.0334145,0.00516458,0
92500000,Rana_weiningensis,Rana_shuchinae,0,0.224604,-0.0286298,0.0330328,0
92600000,Rana_weiningensis,Rana_shuchinae,0,0.109414,-0.0183309,0.00867192,0
92700000,Rana_weiningensis,Rana_shuchinae,0,0.209314,-0.0334507,0.00852872,0
92800000,Rana_weiningensis,Rana_shuchinae,0,0.20619,-0.0379024,0.00324022,0
92900000,Rana_weiningensis,Rana_shuchinae,0,0.171242,-0.0265214,0.00344782,0
92900000,Rana_graeca,NA,38.0862,0.000506696,0.042921,0.045802,0
93000000,Rana_weiningensis,Rana_shuchinae,0,0.152458,-0.0274929,0.00764194,0
93100000,Rana_weiningensis,Rana_shuchinae,0,0.154817,-0.0294607,0.0056558,0
93200000,Rana_weiningensis,Rana_shuchinae,0,0.288251,-0.0358039,0.0519288,0
93200000,Rana_weiningensis,NA,0.115977,0.095992,-0.00795178,0.255318,0
93200000,Rana_aurora,Rana_cascadae,42.311,0.200693,0.0230723,0.253198,0
93300000,Rana_weiningensis,Rana_shuchinae,0,0.192158,-0.0237459,0.0155479,0
93400000,Rana_weiningensis,Rana_shuchinae,0,0.165768,-0.0294073,0.0189351,0
93400000,Rana_weiningensis,NA,22.1195,0.140438,-0.0121289,0.385329,0
93500000,Rana_weiningensis,Rana_shuchinae,0,0.130577,-0.0247883,0.00397126,0
93600000,Rana_weiningensis,Rana_shuchinae,0,0.271301,-0.0369748,0.0248364,0
93600000,Rana_sylvatica,NA,37.4922,0.00420661,-0.0101142,0.355154,0
93700000,Rana_weiningensis,Rana_shuchinae,0,0.0926689,-0.00881033,0.0018148,0
93700000,Rana_weiningensis,NA,12.0681,0.096698,-0.0146355,0.18052,0
93800000,Rana_weiningensis,Rana_shuchinae,0,0.228335,-0.0444252,0.00550193,0
93900000,Rana_weiningensis,Rana_shuchinae,0,0.177676,-0.0280475,0.00434273,0
94000000,Rana_weiningensis,Rana_shuchinae,0,0.242619,-0.0382994,0.00334454,0
94000000,Rana_weiningensis,NA,4.24615,0.0288063,-0.0237174,0.0554718,0
94100000,Rana_weiningensis,Rana_shuchinae,0,0.447922,-0.0422593,0.068546,0
94100000,Rana_weiningensis,NA,31.1598,0.174,0.0124894,0.74418,0
94200000,Rana_weiningensis,Rana_shuchinae,0,0.274316,-0.0424432,0.0031579,0
94200000,Rana_weiningensis,NA,33.4213,0.100915,-0.000377101,0.528533,0
94300000,Rana_weiningensis,Rana_shuchinae,0,0.232672,-0.0310317,0.00725024,0
94300000,Rana_weiningensis,NA,32.7477,0.0640763,-0.0614679,0.623989,0
94400000,Rana_weiningensis,Rana_shuchinae,0,0.212867,-0.0299755,0.0103291,0
94500000,Rana_weiningensis,Rana_shuchinae,0,0.212981,-0.0331772,0.00218285,0
94600000,Rana_weiningensis,Rana_shuchinae,0,0.121174,-0.0242245,0.0135836,0
94700000,Rana_weiningensis,Rana_shuchinae,0,0.126961,-0.0175529,0.00882877,0
94800000,Rana_weiningensis,Rana_shuchinae,0,0.267798,-0.0422001,0.0208609,0
94800000,Rana_weiningensis,NA,0.673636,0.0191389,0.011908,0.136137,0
94900000,Rana_weiningensis,Rana_shuchinae,0,0.127766,-0.0186579,0.00828408,0
95000000,Rana_weiningensis,Rana_shuchinae,0,0.126842,-0.020721,0.008868,0
95100000,Rana_weiningensis,Rana_shuchinae,0,0.188394,-0.0287052,0.00113028,0
95100000,Rana_weiningensis,NA,41.1014,0.459337,0.0429817,0.67977,0
95200000,Rana_weiningensis,Rana_shuchinae,0,0.152376,-0.0248541,0.00488329,0
95300000,Rana_weiningensis,Rana_shuchinae,0,0.278331,-0.030329,0.0624972,0
95400000,Rana_weiningensis,Rana_shuchinae,0,0.168412,-0.024974,0.00682549,0
95500000,Rana_weiningensis,Rana_shuchinae,0,0.314078,-0.0424471,0.0384499,0
95600000,Rana_weiningensis,Rana_shuchinae,0,0.17419,-0.0280056,0.0198581,0
95700000,Rana_weiningensis,Rana_shuchinae,0,0.264574,-0.0394765,0.0129377,0
95800000,Rana_weiningensis,Rana_shuchinae,0,0.242373,-0.0381984,0.00833047,0
95900000,Rana_weiningensis,Rana_shuchinae,0,0.405265,-0.0440922,0.0291912,0
95900000,Rana_weiningensis,NA,2.53324,0.0720799,-0.0592603,0.194173,0
96000000,Rana_weiningensis,Rana_shuchinae,0,0.266777,-0.0374484,0.014891,0
96100000,Rana_weiningensis,Rana_shuchinae,0,0.0943569,-0.0146672,0.00576384,0
96200000,Rana_weiningensis,Rana_shuchinae,0,0.178922,-0.0300666,0.000327022,0
96300000,Rana_weiningensis,Rana_shuchinae,0,0.272909,-0.037055,0.00527429,0
96300000,Rana_weiningensis,NA,1.76568,0.0196765,0.0531099,0.0558767,0
96400000,Rana_weiningensis,Rana_shuchinae,0,0.247838,-0.0377721,0.00980373,0
96500000,Rana_weiningensis,Rana_shuchinae,0,0.10456,-0.0142373,0.00697938,0
96600000,Rana_weiningensis,Rana_shuchinae,0,0.18136,-0.0277526,0.00830684,0
96700000,Rana_weiningensis,Rana_shuchinae,0,0.171119,-0.0193412,0.0299116,0
96800000,Rana_weiningensis,Rana_shuchinae,0,0.221108,-0.0338343,0.0191889,0
96800000,Rana_weiningensis,NA,13.2618,0.0108416,0.00957873,0.239059,0
96900000,Rana_weiningensis,Rana_shuchinae,0,0.172838,-0.0221566,0.0159052,0
96900000,Rana_weiningensis,NA,18.6263,0.0853984,-0.0252138,0.182066,0
96900000,Rana_zweifeli,NA,34.2551,0.103547,-0.00286009,0.0531016,0
97000000,Rana_weiningensis,Rana_shuchinae,0,0.144889,-0.0213913,0.000364511,0
97100000,Rana_weiningensis,Rana_shuchinae,0,0.204895,-0.0298259,0.018998,0
97200000,Rana_weiningensis,Rana_shuchinae,0,0.212256,-0.0265886,0.00480184,0
97300000,Rana_weiningensis,Rana_shuchinae,0,0.308367,-0.0474327,0.00132396,0
97400000,Rana_weiningensis,Rana_shuchinae,0,0.174707,-0.0300726,0.0133835,0
97400000,Rana_weiningensis,NA,7.94032,0.0203862,-0.0479822,0.0862233,0
97400000,Rana_johnsi,Rana_zhengi,32.7141,0.223836,0.0111196,0.285692,0
97400000,Rana_shuchinae,NA,21.3487,0.0914406,0.000753537,0.0790146,0
97500000,Rana_weiningensis,Rana_shuchinae,0,0.263697,-0.0371533,0.00346978,0
97600000,Rana_weiningensis,Rana_shuchinae,0,0.339722,-0.0472739,0.0226674,0
97700000,Rana_weiningensis,Rana_shuchinae,0,0.279053,-0.0355596,0.0148969,0
97700000,Rana_weiningensis,NA,17.8426,0.333248,-0.00580909,0.593221,0
97800000,Rana_weiningensis,Rana_shuchinae,0,0.426295,-0.049194,0.0445581,0
97800000,Rana_weiningensis,NA,27.865,0.164404,-0.0195068,0.353231,0
97900000,Rana_weiningensis,Rana_shuchinae,0,0.145144,-0.0250675,0.00621106,0
98000000,Rana_weiningensis,Rana_shuchinae,0,0.196603,-0.0237899,0.0169584,0
98100000,Rana_weiningensis,Rana_shuchinae,0,0.211472,-0.0356857,0.00735483,0
98200000,Rana_weiningensis,Rana_shuchinae,0,0.277322,-0.037995,0.0103242,0
98200000,Rana_weiningensis,NA,12.5747,0.13173,-0.00946328,0.252208,0
98300000,Rana_weiningensis,Rana_shuchinae,0,0.267224,-0.032502,0.0563558,0
98400000,Rana_weiningensis,Rana_shuchinae,0,0.192636,-0.0308496,0.00913863,0
98500000,Rana_weiningensis,Rana_shuchinae,0,0.167753,-0.0287343,0.0269268,0
98500000,Rana_clamitans,Rana_okaloosae,39.8247,0.111798,0.00717549,0.326922,0
98600000,Rana_weiningensis,Rana_shuchinae,0,0.28597,-0.0421304,0.00145531,0
98700000,Rana_weiningensis,Rana_shuchinae,0,0.113239,-0.0140924,0.00662018,0
98800000,Rana_weiningensis,Rana_shuchinae,0,0.189258,-0.0302236,0.0160519,0
98900000,Rana_weiningensis,Rana_shuchinae,0,0.166921,-0.0275923,0.00145208,0
99000000,Rana_weiningensis,Rana_shuchinae,0,0.189919,-0.0344611,0.00140669,0
99000000,Rana_weiningensis,NA,15.83,0.0444164,-0.000576802,0.261575,0
99100000,Rana_weiningensis,Rana_shuchinae,0,0.230542,-0.0376042,0.00333955,0
99100000,Rana_weiningensis,NA,26.6463,0.139402,-0.026378,0.242051,0
99100000,Rana_kukunoris,NA,45.7873,0.173675,-0.0312092,0.321773,0
99200000,Rana_weiningensis,Rana_shuchinae,0,0.230763,-0.0339913,0.0108124,0
99300000,Rana_weiningensis,Rana_shuchinae,0,0.16416,-0.026458,0.00908964,0
99400000,Rana_weiningensis,Rana_shuchinae,0,0.106148,-0.0133571,0.000121958,0
99500000,Rana_weiningensis,Rana_shuchinae,0,0.160992,-0.0222476,0.0063845,0
99600000,Rana_weiningensis,Rana_shuchinae,0,0.246592,-0.0332589,0.0379106,0
99700000,Rana_weiningensis,Rana_shuchinae,0,0.155168,-0.0324043,0.0149846,0
99800000,Rana_weiningensis,Rana_shuchinae,0,0.200502,-0.0271143,0.0134837,0
99900000,Rana_weiningensis,Rana_shuchinae,0,0.203491,-0.0320793,0.00452829,0
99900000,Rana_weiningensis,NA,0.610204,0.444888,-0.0248622,0.306539,0
99900000,Rana_chaochiaoensis,NA,44.9537,0.148247,-0.0186725,0.734533,0
