generation,N_shifts,logPrior,logLik,eventRate,acceptRate
4080000,0,7.38982,83.3974,0.15972,0.3764
4090000,1,13.648,81.8273,0.633649,0.3809
4100000,0,6.29486,82.4142,1.05139,0.3862
4110000,0,6.17867,80.7164,1.40962,0.38775
4120000,1,11.4462,98.5994,0.772035,0.376533
4130000,0,6.67754,93.1451,0.651753,0.390143
4140000,1,12.4581,86.9883,1.05516,0.3941
4150000,0,7.42019,91.3369,0.226595,0.3846
4160000,0,6.54846,69.7402,0.425293,0.394633
4170000,0,7.15977,91.6034,0.0142553,0.4079
4180000,0,7.24309,87.3668,0.276935,0.385667
4190000,1,12.8855,93.0322,0.692666,0.3779
4200000,0,6.96946,82.9192,0.633956,0.3869
4210000,0,7.25411,88.7347,0.171571,0.3793
4220000,1,13.9662,80.7234,0.358392,0.3815
4230000,0,7.32161,90.7586,0.189032,0.378417
4240000,2,18.3125,93.8525,0.904463,0.3899
4250000,0,7.40959,97.552,0.0457321,0.3759
4260000,3,25.0958,90.3297,1.81923,0.3923
4270000,0,6.45976,81.1856,0.0495154,0.39398
4280000,0,6.87122,64.9833,0.659473,0.374433
4290000,1,13.4879,83.7487,1.12213,0.3757
4300000,0,6.46825,76.7193,0.079692,0.407033
4310000,2,20.2146,92.333,1.22278,0.376664
4320000,1,13.6007,90.6507,0.615778,0.4008
4330000,0,6.93497,86.7704,0.112388,0.395133
4340000,2,18.2455,82.2335,1.2609,0.36944
4350000,0,6.46753,85.8662,0.311574,0.3905
4360000,0,5.48567,94.6483,1.88456,0.36355
4370000,0,5.20832,72.8308,0.193255,0.4021
4380000,1,12.8173,80.4868,0.611427,0.36975
4390000,3,26.8699,85.4582,1.19467,0.375314
4400000,0,5.10619,94.231,1.0059,0.3716
4410000,1,11.5398,97.9206,2.56966,0.378
4420000,1,4.40384,77.9591,0.671125,0.3754
4430000,3,27.58,84.6552,1.24716,0.378367
4440000,0,7.16794,95.3461,0.446558,0.37925
4450000,1,12.8255,82.8122,0.998801,0.393933
4460000,0,5.64742,91.0278,0.16606,0.3734
4470000,1,12.5608,76.0239,1.20246,0.3921
4480000,0,5.77872,86.0165,0.328048,0.408282
4490000,0,6.93615,92.8695,0.275206,0.3945
4500000,2,15.0808,86.1519,3.49712,0.3805
4510000,0,7.55031,87.2127,0.103532,0.378067
4520000,2,18.8718,93.3325,1.29731,0.3747
4530000,3,23.7487,96.1076,1.84158,0.3663
4540000,1,13.3175,79.986,1.02966,0.385036
4550000,3,25.991,93.2532,2.81334,0.37125
4560000,1,14.0331,89.5219,0.0612173,0.3901
4570000,2,15.5228,82.1427,1.30623,0.376257
4580000,0,7.37449,88.3586,0.291007,0.372367
4590000,0,3.91099,75.2442,0.895362,0.39248
4600000,0,5.20654,90.8732,0.368663,0.4129
4610000,0,7.30925,74.7233,0.11824,0.375825
4620000,2,15.4732,79.5514,0.543362,0.41355
4630000,3,25.198,88.5864,2.46122,0.387257
4640000,0,6.32016,89.748,1.0343,0.38485
4650000,0,7.45453,93.4118,0.0322584,0.3896
4660000,0,3.77226,83.6104,0.230512,0.418625
4670000,1,11.2018,81.3989,0.833382,0.39675
4680000,0,6.65298,74.798,0.486779,0.389243
4690000,0,3.72923,73.5119,1.3845,0.416567
4700000,0,4.59106,81.0451,0.261079,0.4168
4710000,1,13.4002,86.7447,0.948233,0.3644
4720000,0,6.00924,80.2774,1.30549,0.388811
4730000,0,7.30605,95.5115,0.216816,0.3689
4740000,3,25.1196,80.3247,1.37572,0.3691
4750000,0,7.48004,89.2908,0.130268,0.372225
4760000,0,7.11997,89.2772,0.478437,0.380037
4770000,0,4.81453,95.294,2.05342,0.3763
4780000,7,50.0093,75.2742,4.53443,0.3696
4790000,3,26.5753,88.0506,0.768161,0.3865
4800000,1,12.4089,89.3706,1.21263,0.36905
4810000,1,14.2758,93.6062,0.446331,0.3765
4820000,1,13.9555,83.9851,0.768712,0.375843
4830000,1,12.0091,94.904,0.257113,0.3782
4840000,0,7.3803,89.3484,0.0652535,0.392
4850000,0,7.4327,80.3656,0.106036,0.3691
4860000,2,19.8145,73.1872,0.785119,0.3841
4870000,2,18.5847,95.645,1.75316,0.391333
4880000,0,6.84813,88.1717,0.481722,0.3851
4890000,1,11.8079,77.2996,2.84711,0.38207
4900000,0,6.76166,86.0675,0.0474997,0.394667
4910000,0,6.67083,95.1227,0.120098,0.3862
4920000,0,6.37542,75.2491,0.178065,0.3784
4930000,1,12.513,81.6876,1.76887,0.375125
4940000,0,6.25072,84.9517,0.433743,0.39485
4950000,0,7.04621,95.2767,0.49164,0.3736
4960000,1,14.6746,82.7005,0.36697,0.378567
4970000,0,7.03651,94.1082,0.244731,0.3834
4980000,3,27.8394,90.5231,0.761881,0.395825
4990000,0,6.39905,94.3105,1.2841,0.380391
5000000,0,6.76245,81.2869,0.150776,0.381733
5010000,0,7.06693,80.7031,0.181298,0.4054
5020000,0,6.33227,83.4962,0.542494,0.3826
5030000,6,40.4447,79.8072,2.06941,0.372937
5040000,0,6.66843,80.2937,0.844083,0.38418
5050000,0,7.00063,76.1969,0.44525,0.394
5060000,1,12.7928,93.5553,0.232713,0.381367
5070000,2,19.2294,84.4284,1.34547,0.397833
5080000,1,11.9875,84.8561,1.39887,0.396233
5090000,0,7.06593,91.7121,0.301566,0.400643
5100000,0,6.2002,83.5643,0.145465,0.3989
5110000,0,4.43574,79.6118,0.751201,0.405
5120000,1,13.0143,91.1505,1.48815,0.389275
5130000,0,4.54051,71.3939,0.269792,0.418833
5140000,1,12.757,80.6187,0.452008,0.407367
5150000,0,4.65359,62.0922,0.772814,0.4342
5160000,2,19.0935,89.955,0.878445,0.3834
